Time,Displacement,Velocity
0,0.785398163397448,0
7.24229125093131e-06,0.78539816321553,-5.02377104353365e-05
1.44845825018626e-05,0.785398162669776,-0.000100475384468795
2.17268737527939e-05,0.785398161760186,-0.000150713022082123
2.89691650037252e-05,0.785398160486761,-0.000200950623257069
6.51806212583818e-05,0.785398148662112,-0.000452138081917256
0.000101392077513038,0.785398127741615,-0.000703324626880124
0.000137603533767695,0.785398097725305,-0.000954510255864216
0.000173814990022351,0.785398058613214,-0.00120569496658809
0.000354872271295634,0.785397726617214,-0.00246160466645498
0.000535929552568917,0.785397167231723,-0.00371749106760981
0.000716986833842199,0.785396380460985,-0.00497335388489072
0.000898044115115482,0.785395366309297,-0.00622919283314584
0.0018033305214819,0.78538688499056,-0.0125080195594248
0.00270861692784831,0.785372719822114,-0.0187862067928205
0.00361390333421472,0.785352871399015,-0.0250637188996264
0.00451918974058113,0.78532734034857,-0.0313405202515273
0.0090456217724132,0.785114469897123,-0.0627126190944856
0.0135720538042453,0.784759646399044,-0.0940616072713107
0.0180984858360773,0.784262984537981,-0.125383034290227
0.0226249178679094,0.783624619135635,-0.156672450380702
0.0452570780270697,0.778313416472878,-0.312483878695509
0.06788923818623,0.769491403919189,-0.466825881997462
0.0905213983453904,0.757198179437494,-0.619134167139596
0.113153558504551,0.741486291363637,-0.768838062402843
0.174196114251206,0.6826306443742,-1.1552567931389
0.235238669997861,0.601197955025908,-1.50645584225684
0.296281225744517,0.4996899458019,-1.80999262077229
0.357323781491172,0.3814028270603,-2.05396568364483
0.42840312660047,0.227809015543812,-2.24899044513723
0.499482471709769,0.0642759620475252,-2.33474551655952
0.570561816819067,-0.101234958904029,-2.30463182813508
0.641641161928366,-0.260665826178176,-2.16210109752984
0.704023881181482,-0.389466326849782,-1.9533441621826
0.766406600434598,-0.503059293344767,-1.67730095124997
0.828789319687714,-0.597587574226382,-1.34671426820026
0.89117203894083,-0.670157237458973,-0.975695127996997
0.960315593363114,-0.722573759937311,-0.534068459728939
1.0294591477854,-0.743793713959847,-0.0765114237802369
1.09860270220768,-0.73317272964519,0.380470467888764
1.16774625662997,-0.691414387366185,0.820835830337073
1.23110541963883,-0.627350556554148,1.19637620639831
1.29446458264769,-0.540712064951392,1.53130192474021
1.35782374565655,-0.434457302225287,1.81230930942624
1.42118290866542,-0.31241306064435,2.02727240757993
1.49171866558977,-0.163500169353778,2.17651364506788
1.56225442251413,-0.00781977997100364,2.22065704428173
1.63279017943848,0.147116478259,2.15628076147925
1.70332593636284,0.293917264367144,1.98905275722234
1.76293731812317,0.406500859853616,1.77671005808665
1.82254869988351,0.504709888212941,1.50903973732729
1.88216008164385,0.585520679585579,1.19686184938308
1.94177146340419,0.646680787490508,0.851796335239732
2.01144178644751,0.691264122668805,0.422114949956892
2.08111210949084,0.7053584925773,-0.0202119340580681
2.15078243253416,0.688542523029436,-0.458638980597774
2.22045275557748,0.641764575469609,-0.876992950622725
2.28228898264465,0.576804895304068,-1.21869563080241
2.34412520971181,0.49191211709746,-1.51992305790624
2.40596143677898,0.389921091246692,-1.7689916689454
2.46779766384615,0.274393685021895,-1.95559397522936
2.53791575974855,0.132244746545668,-2.08116486230548
2.60803385565095,-0.0151612409256198,-2.10710328992046
2.67815195155336,-0.160779288724095,-2.03139406567593
2.74827004745576,-0.297762642267658,-1.86019474333321
2.80754234140632,-0.402105325754281,-1.64995747228827
2.86681463535688,-0.492417742208708,-1.38890054590882
2.92608692930744,-0.565941928968399,-1.08718206954783
2.985359223258,-0.620641869303112,-0.755658814204913
3.05504123524162,-0.659085462746634,-0.342301083862362
3.12472324722524,-0.668262466434873,0.0811775465860789
3.19440525920886,-0.647917573535884,0.498567161813064
3.26408727119248,-0.59913931520531,0.894006014716792
3.32614685426975,-0.533519144591314,1.21511813421029
3.38820643734702,-0.449209766957182,1.49469285933073
3.45026602042429,-0.349104083898263,1.72164370651854
3.51232560350156,-0.236776492888914,1.88652097524172
3.5820499451416,-0.101082498852467,1.9887130200237
3.65177428678165,0.0383910429603848,1.99655645126911
3.72149862842169,0.175042660248003,1.90932786433848
3.79122297006174,0.302540066277413,1.73363895169039
3.85092467062278,0.400021180713055,1.52187724742177
3.91062637118382,0.483379506173411,1.26260728699067
3.97032807174486,0.55002726458725,0.965778961421139
4.0300297723059,0.598091568515735,0.641975072247335
4.09982510951087,0.629150588113004,0.243233304759368
4.16962044671585,0.632037519077763,-0.162199286608614
4.23941578392082,0.606727285768225,-0.55842604465707
4.3092111211258,0.554514167428881,-0.929908763492883
4.37172054817586,0.486841555820228,-1.22920912574117
4.43422997522591,0.401774588340254,-1.4850123506502
4.49673940227597,0.302331516596339,-1.68683325051623
4.55924882932603,0.192165449039481,-1.82614293271342
4.6286972210194,0.0622002545783195,-1.90018241243622
4.69814561271278,-0.0697371267194439,-1.88467993581506
4.76759400440615,-0.197447822529721,-1.78043325937468
4.83704239609952,-0.315093442884397,-1.59481120477936
4.89740768160682,-0.405065915388427,-1.37663331229737
4.95777296711412,-0.480486671261654,-1.11475461509142
5.01813825262142,-0.538966314296978,-0.819110684204773
5.07850353812872,-0.578837975128582,-0.500166247279267
5.14865401077775,-0.6005146296844,-0.113912490123783
5.21880448342679,-0.594922876038523,0.274213989137864
5.28895495607582,-0.562370357852033,0.648510941328605
5.35910542872486,-0.504470750361836,0.993703247748765
5.42235582547401,-0.432736074607091,1.26776052982179
5.48560622222316,-0.345110508801035,1.49497677104747
5.54885661897232,-0.244838254806992,1.66558176176889
5.61210701572147,-0.135740692740491,1.77219644348446
5.68139453113205,-0.011086364759885,1.81003645771959
5.75068204654263,0.113184454821397,1.76305956109987
5.8199695619532,0.23126859544445,1.63397369016206
5.88925707736378,0.337845300972225,1.43128247013819
5.95058881634283,0.41881544147368,1.20035542880181
6.01192055532189,0.484366341382685,0.930551380248396
6.07325229430094,0.532368887793776,0.63201113619703
6.13458403328,0.561442022329685,0.315254218448759
6.2053936436911,0.570587768812174,-0.0596268985598606
6.2762032541022,0.553263398244448,-0.429401975629523
6.3470128645133,0.510273038749602,-0.778423838730072
6.4178224749244,0.443724095756662,-1.09165897807349
6.48211464532559,0.365522854806136,-1.33309090956652
6.54640681572678,0.273440375485872,-1.522613425349
6.61069898612797,0.171067981472911,-1.65154797153575
6.67499115652916,0.0624834411042167,-1.71420167621561
6.7442176747278,-0.0563854247562217,-1.70461910762207
6.81344419292644,-0.171770458821447,-1.61573924680956
6.88267071112508,-0.278322417043263,-1.45264723334708
6.95189722932372,-0.371330002869343,-1.22531735706649
7.01454904893146,-0.440501192773421,-0.975017872826552
7.07720086853921,-0.49291300064766,-0.69245037575942
7.13985268814695,-0.526812462475246,-0.388171753422425
7.20250450775469,-0.541239404490932,-0.072924007307104
7.27430427146212,-0.53353630432566,0.288384383439236
7.34610403516955,-0.500332449674367,0.63453198677512
7.41790379887698,-0.443167565296641,0.949860557386018
7.48970356258441,-0.364879744636149,1.21976258640396
7.55524382066194,-0.278222301791388,1.41517076713297
7.62078407873948,-0.180660143013189,1.55219153142036
7.68632433681701,-0.0762219167602762,1.62409165351714
7.75186459489455,0.0307383179175387,1.62783205857503
7.82112875844394,0.14158093079936,1.55823823705539
7.89039292199334,0.245040028338443,1.4170905634545
7.95965708554273,0.336374042732105,1.21217459649165
8.02892124909213,0.411655094242489,0.955020539471669
8.09327985622113,0.464508462242393,0.681074667303541
8.15763846335013,0.49892273287163,0.384220731784711
8.22199707047913,0.513712214300667,0.0756009553052798
8.28635567760813,0.508546792201607,-0.233675311941633
8.35401586318222,0.482052087269102,-0.547735569768799
8.42167604875631,0.435047735085554,-0.837874341655662
8.48933623433041,0.36950115244111,-1.0918246439047
8.5569964199045,0.288285513165048,-1.29863675331051
8.6233399774835,0.196872530464264,-1.44657261300134
8.68968353506251,0.0977046239635642,-1.53260166290812
8.75602709264151,-0.00497492509075215,-1.55233897000957
8.82237065022051,-0.106782481457424,-1.50542514483171
8.88720481290314,-0.201279705131317,-1.39815723449068
8.95203897558577,-0.286960234608916,-1.2354822004591
9.0168731382684,-0.36042804717086,-1.02502467430734
9.08170730095103,-0.418969457907297,-0.776507793983247
9.14706113121047,-0.460805954825353,-0.498407098122467
9.21241496146991,-0.483844934676736,-0.20347237641391
9.27776879172936,-0.487281458540949,0.0970296525690436
9.3431226219888,-0.471187323156599,0.391964001894898
9.40702521844388,-0.437337704989707,0.664631198765057
9.47092781489897,-0.386841506678265,0.911460985874023
9.53483041135405,-0.321616243530758,1.12285791704398
9.59873300780913,-0.244220875307229,1.29051208615496
9.66536955855158,-0.153843927394813,1.41137306092288
9.73200610929403,-0.0574662344143204,1.47103296601856
9.79864266003649,0.0407361441760564,1.46645651254311
9.86527921077894,0.136544274702781,1.39854142626241
9.92759693445725,0.220349284707455,1.28136482811864
9.98991465813557,0.295345648643085,1.11758648122409
10.0522323818139,0.358801530492774,0.914149988666533
10.1145501054922,0.408564305755881,0.679477375766243
10.1803769465301,0.444510170530845,0.407802403030341
10.246203787568,0.462046341593358,0.122317684534576
10.3120306286059,0.460556001217917,-0.165881915372617
10.3778574696439,0.440291357756085,-0.445873880205419
10.4400021123132,0.404802386738999,-0.693175774272889
10.5021467549826,0.354702888695045,-0.914839854238752
10.564291397652,0.291812109541046,-1.10260937215004
10.6264360403214,0.218474818245551,-1.24946533782851
10.6931205130789,0.131285549143104,-1.35515076007314
10.7598049858365,0.039030996538789,-1.40188139824492
10.826489458594,-0.0542795467641729,-1.38731956568555
10.8931739313516,-0.144637824503218,-1.31284413074218
10.9543185101273,-0.221594395546272,-1.19563492922861
11.015463088903,-0.29005811628589,-1.03662738892666
11.0766076676786,-0.347629176632957,-0.842226095427999
11.1377522464543,-0.392426799002529,-0.620067001921929
11.2037342503332,-0.424866418168542,-0.358713395738207
11.2697162542122,-0.439590118430666,-0.085181609374998
11.3356982580911,-0.436077985695176,0.189774561328362
11.40168026197,-0.414654148244563,0.455588413296131
11.462937193811,-0.37961586311986,0.685283022440328
11.5241941256521,-0.331232826817826,0.890185990079544
11.5854510574931,-0.271225912947411,1.06284302265204
11.6467079893342,-0.201778648642091,1.19698998235959
11.713319721524,-0.118503385954975,1.29340105972958
11.7799314537139,-0.0306948947752527,1.3336095932725
11.8465431859037,0.0578358308401624,1.31564843350274
11.9131549180936,0.143296760632834,1.24102406628831
11.9737669452217,0.215322498766477,1.12749227338925
12.0343789723497,0.279247525681445,0.975193891537356
12.0949909994778,0.33286604942885,0.790104607097824
12.1556030266058,0.374451659610158,0.579316190478558
12.2215751629508,0.404575872988946,0.329670684326917
12.2875472992957,0.41779316943985,0.0687924976558447
12.3535194356406,0.413634837715155,-0.192985944577382
12.4194915719855,0.392442998787466,-0.445519059686504
12.4803014902871,0.358686884816294,-0.661676517381177
12.5411114085887,0.312477437026379,-0.854093664466558
12.6019213268902,0.255444664101905,-1.01586077310598
12.6627312451918,0.189642041877401,-1.1412149544083
12.7292133637538,0.110463411079534,-1.23129745400312
12.7956954823158,0.0270851973401983,-1.26804542487022
12.8621776008778,-0.0568857738256911,-1.24970224953555
12.9286597194398,-0.137867381910384,-1.17774620183957
12.9890602987418,-0.205959881434655,-1.06930337491309
13.0494608780437,-0.266355958893774,-0.924282353463031
13.1098614573457,-0.316980602391886,-0.748298048078883
13.1702620366477,-0.35620874828551,-0.548019516631271
13.2361478463261,-0.384619850752498,-0.310365611417184
13.3020336560045,-0.396959254497643,-0.0620898829466708
13.3679194656829,-0.392787171240594,0.186926118408476
13.4338052753613,-0.372438397347549,0.42697925999521
13.494396355243,-0.340274028588125,0.631808971228033
13.5549874351246,-0.296356181008786,0.813998980817179
13.6155785150062,-0.24223115116952,0.967052496283811
13.6761695948879,-0.179840984779785,1.08557974104896
13.742500047136,-0.104710593414764,1.17080879362089
13.8088304993841,-0.0256176268006573,1.20552388977366
13.8751609516323,0.0540303658600244,1.18810200292929
13.9414914038804,0.130850870689259,1.11993077991886
14.0018396481259,0.195550929400676,1.01701296513354
14.0621878923715,0.252950310118078,0.879290291715659
14.122536136617,0.301074720283559,0.712059048604996
14.1828843808626,0.338375643117111,0.521629937135791
14.2486542419566,0.365382494779244,0.295752110452836
14.3144241030507,0.377138206009805,0.0597048672096951
14.3801939641448,0.373221552064699,-0.177084271402906
14.4459638252389,0.353949248687645,-0.405353920671446
14.5064533724911,0.323455327113126,-0.600121929035278
14.5669429197433,0.281804904950216,-0.773340036445896
14.6274324669956,0.230466372376853,-0.918854078815051
14.6879220142478,0.171281988573585,-1.03157915059023
14.7540972969874,0.10005235720061,-1.11270769398945
14.8202725797271,0.0250502140435999,-1.14602714596216
14.8864478624667,-0.0505068301228237,-1.13001131594542
14.9526231452063,-0.123424350913957,-1.06593798549047
15.0129947307229,-0.185046805898383,-0.968546038854505
15.0733663162396,-0.239748401340424,-0.837910340293641
15.1337379017562,-0.285640938523889,-0.679036832920075
15.1941094872729,-0.321240694480877,-0.49791486675308
15.2597569907063,-0.347007374892306,-0.283379413518493
15.3254044941398,-0.358311184480008,-0.0590550143222737
15.3910519975733,-0.354744983098591,0.166075210013094
15.4566995010068,-0.336603768669641,0.383180661560631
15.5171467512177,-0.307755804789002,0.568679447363689
15.5775940014287,-0.268288951570653,0.733683185033852
15.6380412516397,-0.219598455991112,0.872340436362397
15.6984885018507,-0.163434686783261,0.97983231878839
15.7645144044722,-0.0959195434073762,1.05726472159512
15.8305403070937,-0.0247987607836553,1.0894520090608
15.8965662097152,0.0468891138770073,1.07494707875556
15.9625921123367,0.116126179027556,1.01491766062256
16.023020103638,0.174875233697676,0.922860208193815
16.0834480949394,0.227064737944753,0.799003587339691
16.1438760862407,0.270885188003466,0.648084518054655
16.204304077542,0.304911985677327,0.475794928624675
16.2698335435106,0.329532376526993,0.272083558411985
16.3353630094792,0.340439356354269,0.0589328160657047
16.4008924754478,0.337238178705532,-0.155103176462536
16.4664219414163,0.320201803632433,-0.361609241351647
16.5268559595082,0.292931138049139,-0.538395336839493
16.5872899776001,0.255541173102361,-0.695696952613687
16.647723995692,0.209358098628631,-0.827940638542038
16.7081580137839,0.156046291709808,-0.930549312208563
16.7740445192298,0.0920488277896624,-1.00452529569814
16.8399310246757,0.0246004467598362,-1.0356740015362
16.9058175301216,-0.0434283089889581,-1.02261844996966
16.9717040355675,-0.109184959366903,-0.966423794071449
17.0322001553493,-0.165211116133544,-0.879431712700231
17.0926962751311,-0.21501994914831,-0.762012661936524
17.1531923949129,-0.256876563623601,-0.618651481099704
17.2136885146946,-0.28941258786753,-0.454760340070103
17.2791086880277,-0.312947343092416,-0.261333518702633
17.3445288613608,-0.323477992092871,-0.0588043955973214
17.4099490346938,-0.320621736254581,0.14468421201062
17.4753692080269,-0.30463061106967,0.341115566711992
17.5358035853514,-0.278852209448287,0.509627818026769
17.5962379626758,-0.243426529811218,0.659619039559947
17.6566723400003,-0.199614353381583,0.785776611222928
17.7171067173248,-0.148998880038892,0.883748392991284
17.782865299996,-0.0883248103757927,0.954432138234451
17.8486238826671,-0.0243473159470219,0.984564036626854
17.9143824653383,0.0402204261061683,0.972832206511854
17.9801410480094,0.102680931197836,0.920209131083368
18.0407066769771,0.156108638332871,0.83799005272477
18.1012723059447,0.203642513952998,0.726663290159014
18.1618379349123,0.243619627631079,0.590476978712257
18.22240356388,0.274726120717128,0.434578131188134
18.2877245525787,0.297220684562895,0.250904354231878
18.3530455412775,0.30738125309543,0.058460225820569
18.4183665299762,0.304837025438403,-0.135004434131436
18.483687518675,0.289820752772287,-0.321854029592044
18.5441280533734,0.265446182101153,-0.482471443294524
18.6045685880718,0.231873926377968,-0.6254842602257
18.6650091227702,0.19030270547524,-0.745827342096399
18.7254496574686,0.142238738421885,-0.83936041570583
18.7910919131471,0.0847019990174553,-0.906882843230009
18.8567341688257,0.0240041391934741,-0.935993896536049
18.9223764245043,-0.0372890474537835,-0.925443464227626
18.9880186801828,-0.0966253819213985,-0.876121411388697
19.0486504778317,-0.147566170516767,-0.79838513243754
19.1092822754807,-0.192918656931142,-0.692815465611044
19.1699140731296,-0.231089791690233,-0.56343761271658
19.2305458707785,-0.260818953572634,-0.415146448060559
19.2957777303252,-0.282312130906139,-0.240714979960612
19.3610095898718,-0.292104129588679,-0.0578422071453526
19.4262414494185,-0.289836341087345,0.126096914680471
19.4914733089651,-0.275723979629904,0.30383089347968
19.5519219787776,-0.252667232106295,0.456900345847179
19.6123706485901,-0.220842552524042,0.593236024718871
19.6728193184025,-0.181389720016585,0.708008876670457
19.733267988215,-0.135741786686568,0.797279437484604
19.7999509911613,-0.0801771461509178,0.8625770293156
19.8666339941075,-0.0215265751822649,0.890162489062596
19.9333169970538,0.0376517636987805,0.878819537720208
20,0.0948155775723196,0.829493054493257
